flow_id,timestamp,src_ip,src_port,dst_ip,dst_port,protocol,duration,packets_numbers,receiving_packets_numbers,sending_packets_numbers,total_bytes,receiving_bytes,sending_bytes,packets_rate,packets_len_rate,min_packets_len,max_packets_len,mean_packets_len,standard_deviation_packets_len,variance_packets_len,coefficient_of_variation_packets_len,dns_domain_name,dns_top_level_domain,dns_second_level_domain,dns_domain_name_length,dns_subdomain_name_length,uni_gram_domain_name,bi_gram_domain_name,tri_gram_domain_name,numerical_percentage,character_distribution,character_entropy,max_continuous_numeric_len,max_continuous_alphabet_len,max_continuous_consonants_len,max_continuous_same_alphabet_len,vowels_consonant_ratio,conv_freq_vowels_consonants,distinct_ttl_values,ttl_values_min,ttl_values_max,ttl_values_mean,ttl_values_mode,ttl_values_median,distinct_A_records,distinct_NS_records,ans_resource_record_type,ans_resource_record_class,label
2024-12-12 15:53:59.981498_192.168.0.164_60591_192.168.0.1_53_16749,2024-12-12 15:53:59.981498,192.168.0.164,60591,192.168.0.1,53,DNS,0.02441,2,1,1,224,104,120,81.93040,9176.20495,104,120,112.00000,8.00000,64.00000,0.07143,wofcm53d1dnlyxj2omel429ioc4vc.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['w', 'o', 'f', 'c', 'm', '5', '3', 'd', '1', 'd', 'n', 'l', 'y', 'x', 'j', '2', 'o', 'm', 'e', 'l', '4', '2', '9', 'i', 'o', 'c', '4', 'v', 'c', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['wo', 'of', 'fc', 'cm', 'm5', '53', '3d', 'd1', '1d', 'dn', 'nl', 'ly', 'yx', 'xj', 'j2', '2o', 'om', 'me', 'el', 'l4', '42', '29', '9i', 'io', 'oc', 'c4', '4v', 'vc', 'c.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['wof', 'ofc', 'fcm', 'cm5', 'm53', '53d', '3d1', 'd1d', '1dn', 'dnl', 'nly', 'lyx', 'yxj', 'xj2', 'j2o', '2om', 'ome', 'mel', 'el4', 'l42', '429', '29i', '9io', 'ioc', 'oc4', 'c4v', '4vc', 'vc.', 'c.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.17777777777777778,"{'o': 3, '5': 1, 'm': 3, 'j': 1, 'f': 1, 'n': 1, 'w': 1, '.': 4, 'c': 3, '3': 1, 'y': 2, 'u': 1, 'd': 3, 'i': 2, 'e': 2, '2': 2, 'p': 1, '1': 1, 'x': 2, '4': 2, '9': 1, 'z': 1, 'v': 1, 'a': 2, 'l': 3}",4.474643373867068,3,6,6,1,0.43478260869565216,0.32558139534883723,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:54:58.533154_192.168.0.164_60592_192.168.0.1_53_61844,2024-12-12 15:54:58.533154,192.168.0.164,60592,192.168.0.1,53,DNS,0.03098,2,1,1,224,104,120,64.54960,7229.55536,104,120,112.00000,8.00000,64.00000,0.07143,qmrvfve3xx2wx5pucxee752wvg4v6.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['q', 'm', 'r', 'v', 'f', 'v', 'e', '3', 'x', 'x', '2', 'w', 'x', '5', 'p', 'u', 'c', 'x', 'e', 'e', '7', '5', '2', 'w', 'v', 'g', '4', 'v', '6', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['qm', 'mr', 'rv', 'vf', 'fv', 've', 'e3', '3x', 'xx', 'x2', '2w', 'wx', 'x5', '5p', 'pu', 'uc', 'cx', 'xe', 'ee', 'e7', '75', '52', '2w', 'wv', 'vg', 'g4', '4v', 'v6', '6.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['qmr', 'mrv', 'rvf', 'vfv', 'fve', 've3', 'e3x', '3xx', 'xx2', 'x2w', '2wx', 'wx5', 'x5p', '5pu', 'puc', 'ucx', 'cxe', 'xee', 'ee7', 'e75', '752', '52w', '2wv', 'wvg', 'vg4', 'g4v', '4v6', 'v6.', '6.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.17777777777777778,"{'r': 1, '5': 2, 'm': 2, 'w': 2, 'f': 1, '.': 4, 'c': 1, '3': 1, 'q': 1, '6': 1, 'y': 1, 'u': 2, 'd': 1, 'i': 1, 'e': 4, '2': 2, 'p': 2, 'x': 5, '4': 1, 'z': 1, 'v': 4, '7': 1, 'g': 1, 'a': 2, 'l': 1}",4.389416641342192,3,7,6,2,0.375,0.25,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:55:48.086979_192.168.0.164_60593_192.168.0.1_53_40257,2024-12-12 15:55:48.086979,192.168.0.164,60593,192.168.0.1,53,DNS,0.02881,2,1,1,224,104,120,69.41281,7774.23518,104,120,112.00000,8.00000,64.00000,0.07143,xvpydh3qym7nu73ieqvg68233s4vb.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['x', 'v', 'p', 'y', 'd', 'h', '3', 'q', 'y', 'm', '7', 'n', 'u', '7', '3', 'i', 'e', 'q', 'v', 'g', '6', '8', '2', '3', '3', 's', '4', 'v', 'b', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['xv', 'vp', 'py', 'yd', 'dh', 'h3', '3q', 'qy', 'ym', 'm7', '7n', 'nu', 'u7', '73', '3i', 'ie', 'eq', 'qv', 'vg', 'g6', '68', '82', '23', '33', '3s', 's4', '4v', 'vb', 'b.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['xvp', 'vpy', 'pyd', 'ydh', 'dh3', 'h3q', '3qy', 'qym', 'ym7', 'm7n', '7nu', 'nu7', 'u73', '73i', '3ie', 'ieq', 'eqv', 'qvg', 'vg6', 'g68', '682', '823', '233', '33s', '3s4', 's4v', '4vb', 'vb.', 'b.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2222222222222222,"{'m': 2, 'n': 1, '.': 4, 'b': 1, 's': 1, 'h': 1, '3': 4, 'q': 2, '6': 1, 'y': 3, 'u': 2, 'd': 2, 'i': 2, 'e': 2, '2': 1, 'p': 2, 'x': 2, '4': 1, 'z': 1, 'v': 3, '7': 2, 'g': 1, '8': 1, 'a': 2, 'l': 1}",4.4805247629001865,5,6,6,1,0.34782608695652173,0.23255813953488372,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:56:38.043251_192.168.0.164_60594_192.168.0.1_53_61288,2024-12-12 15:56:38.043251,192.168.0.164,60594,192.168.0.1,53,DNS,0.03458,4,2,2,448,208,240,115.68100,12956.27244,104,120,112.00000,8.00000,64.00000,0.07143,g7e598182xaf10y393l1hlzch54v9.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['g', '7', 'e', '5', '9', '8', '1', '8', '2', 'x', 'a', 'f', '1', '0', 'y', '3', '9', '3', 'l', '1', 'h', 'l', 'z', 'c', 'h', '5', '4', 'v', '9', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['g7', '7e', 'e5', '59', '98', '81', '18', '82', '2x', 'xa', 'af', 'f1', '10', '0y', 'y3', '39', '93', '3l', 'l1', '1h', 'hl', 'lz', 'zc', 'ch', 'h5', '54', '4v', 'v9', '9.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['g7e', '7e5', 'e59', '598', '981', '818', '182', '82x', '2xa', 'xaf', 'af1', 'f10', '10y', '0y3', 'y39', '393', '93l', '3l1', 'l1h', '1hl', 'hlz', 'lzc', 'zch', 'ch5', 'h54', '54v', '4v9', 'v9.', '9.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.35555555555555557,"{'0': 1, '5': 2, 'm': 1, 'f': 1, '.': 4, 'c': 1, 'h': 2, '3': 2, 'y': 2, 'u': 1, 'd': 1, 'i': 1, 'e': 2, '2': 1, 'p': 1, '1': 3, 'x': 2, '4': 1, '9': 3, 'z': 2, 'v': 1, '7': 1, 'g': 1, '8': 2, 'a': 3, 'l': 3}",4.535863096137367,6,6,5,1,0.3888888888888889,0.20454545454545456,1,60,60,60.00000,60.00000,60.00000,2,0,"[1, 1]","[1, 1]",Malicious
2024-12-12 15:57:57.465301_192.168.0.164_60595_192.168.0.1_53_43886,2024-12-12 15:57:57.465301,192.168.0.164,60595,192.168.0.1,53,DNS,0.02811,2,1,1,224,104,120,71.16166,7970.10626,104,120,112.00000,8.00000,64.00000,0.07143,x1b3s3vut60fqfda7cpsc7z47o4vf.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['x', '1', 'b', '3', 's', '3', 'v', 'u', 't', '6', '0', 'f', 'q', 'f', 'd', 'a', '7', 'c', 'p', 's', 'c', '7', 'z', '4', '7', 'o', '4', 'v', 'f', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['x1', '1b', 'b3', '3s', 's3', '3v', 'vu', 'ut', 't6', '60', '0f', 'fq', 'qf', 'fd', 'da', 'a7', '7c', 'cp', 'ps', 'sc', 'c7', '7z', 'z4', '47', '7o', 'o4', '4v', 'vf', 'f.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['x1b', '1b3', 'b3s', '3s3', 's3v', '3vu', 'vut', 'ut6', 't60', '60f', '0fq', 'fqf', 'qfd', 'fda', 'da7', 'a7c', '7cp', 'cps', 'psc', 'sc7', 'c7z', '7z4', 'z47', '47o', '7o4', 'o4v', '4vf', 'vf.', 'f.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2222222222222222,"{'o': 1, '0': 1, 'm': 1, 'f': 3, '.': 4, 'b': 1, 's': 2, 'c': 2, '3': 2, 'q': 1, '6': 1, 'y': 1, 'u': 2, 'd': 2, 'i': 1, 'e': 1, 'p': 2, '1': 1, 'x': 2, '4': 2, 'z': 2, 'v': 2, '7': 3, 'a': 3, 't': 1, 'l': 1}",4.552638373963221,2,6,4,1,0.34782608695652173,0.2558139534883721,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:58:57.278841_192.168.0.164_60596_192.168.0.1_53_35631,2024-12-12 15:58:57.278841,192.168.0.164,60596,192.168.0.1,53,DNS,0.03707,2,1,1,224,104,120,53.95783,6043.27696,104,120,112.00000,8.00000,64.00000,0.07143,6vm3axxgdjuivrtc3zqkovil434v5.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['6', 'v', 'm', '3', 'a', 'x', 'x', 'g', 'd', 'j', 'u', 'i', 'v', 'r', 't', 'c', '3', 'z', 'q', 'k', 'o', 'v', 'i', 'l', '4', '3', '4', 'v', '5', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['6v', 'vm', 'm3', '3a', 'ax', 'xx', 'xg', 'gd', 'dj', 'ju', 'ui', 'iv', 'vr', 'rt', 'tc', 'c3', '3z', 'zq', 'qk', 'ko', 'ov', 'vi', 'il', 'l4', '43', '34', '4v', 'v5', '5.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['6vm', 'vm3', 'm3a', '3ax', 'axx', 'xxg', 'xgd', 'gdj', 'dju', 'jui', 'uiv', 'ivr', 'vrt', 'rtc', 'tc3', 'c3z', '3zq', 'zqk', 'qko', 'kov', 'ovi', 'vil', 'il4', 'l43', '434', '34v', '4v5', 'v5.', '5.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.15555555555555556,"{'o': 1, 'r': 1, '5': 1, 'm': 2, 'j': 1, '.': 4, 'c': 1, '3': 3, 'q': 1, '6': 1, 'y': 1, 'u': 2, 'd': 2, 'i': 3, 'k': 1, 'e': 1, 'p': 1, 'x': 3, '4': 2, 'z': 2, 'v': 4, 'g': 1, 'a': 3, 't': 1, 'l': 2}",4.446974207248479,3,12,5,2,0.4166666666666667,0.3181818181818182,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 15:59:42.623387_192.168.0.164_60599_192.168.0.1_53_60017,2024-12-12 15:59:42.623387,192.168.0.164,60599,192.168.0.1,53,DNS,0.02869,2,1,1,224,104,120,69.72089,7808.73938,104,120,112.00000,8.00000,64.00000,0.07143,fqgwxlrha8i7rjndm4mymn6trs42r.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['f', 'q', 'g', 'w', 'x', 'l', 'r', 'h', 'a', '8', 'i', '7', 'r', 'j', 'n', 'd', 'm', '4', 'm', 'y', 'm', 'n', '6', 't', 'r', 's', '4', '2', 'r', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['fq', 'qg', 'gw', 'wx', 'xl', 'lr', 'rh', 'ha', 'a8', '8i', 'i7', '7r', 'rj', 'jn', 'nd', 'dm', 'm4', '4m', 'my', 'ym', 'mn', 'n6', '6t', 'tr', 'rs', 's4', '42', '2r', 'r.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['fqg', 'qgw', 'gwx', 'wxl', 'xlr', 'lrh', 'rha', 'ha8', 'a8i', '8i7', 'i7r', '7rj', 'rjn', 'jnd', 'ndm', 'dm4', 'm4m', '4my', 'mym', 'ymn', 'mn6', 'n6t', '6tr', 'trs', 'rs4', 's42', '42r', '2r.', 'r.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.13333333333333333,"{'r': 4, 'm': 4, 'j': 1, 'n': 2, 'w': 1, 'f': 1, '.': 4, 's': 1, 'h': 1, 'q': 1, '6': 1, 'y': 2, 'u': 1, 'd': 2, 'i': 2, 'e': 1, '2': 1, 'p': 1, 'x': 2, '4': 2, 'z': 1, '7': 1, 'g': 1, '8': 1, 'a': 3, 't': 1, 'l': 2}",4.541744485170488,2,9,8,1,0.25,0.20930232558139536,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:00:35.607616_192.168.0.164_60603_192.168.0.1_53_19856,2024-12-12 16:00:35.607616,192.168.0.164,60603,192.168.0.1,53,DNS,0.04055,2,1,1,224,104,120,49.32415,5524.30512,104,120,112.00000,8.00000,64.00000,0.07143,cbtakansnhgw581oaonm4qh2di42a.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['c', 'b', 't', 'a', 'k', 'a', 'n', 's', 'n', 'h', 'g', 'w', '5', '8', '1', 'o', 'a', 'o', 'n', 'm', '4', 'q', 'h', '2', 'd', 'i', '4', '2', 'a', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['cb', 'bt', 'ta', 'ak', 'ka', 'an', 'ns', 'sn', 'nh', 'hg', 'gw', 'w5', '58', '81', '1o', 'oa', 'ao', 'on', 'nm', 'm4', '4q', 'qh', 'h2', '2d', 'di', 'i4', '42', '2a', 'a.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['cbt', 'bta', 'tak', 'aka', 'kan', 'ans', 'nsn', 'snh', 'nhg', 'hgw', 'gw5', 'w58', '581', '81o', '1oa', 'oao', 'aon', 'onm', 'nm4', 'm4q', '4qh', 'qh2', 'h2d', '2di', 'di4', 'i42', '42a', '2a.', 'a.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.15555555555555556,"{'o': 2, '5': 1, 'm': 2, 'n': 3, 'w': 1, '.': 4, 'b': 1, 's': 1, 'c': 1, 'h': 2, 'q': 1, 'y': 1, 'u': 1, 'd': 2, 'k': 1, 'i': 2, 'e': 1, '2': 2, 'p': 1, '1': 1, 'x': 1, '4': 2, 'z': 1, 'g': 1, '8': 1, 'a': 6, 't': 1, 'l': 1}",4.552638373963222,3,12,6,1,0.5454545454545454,0.29545454545454547,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:01:19.966616_192.168.0.164_60604_192.168.0.1_53_6923,2024-12-12 16:01:19.966616,192.168.0.164,60604,192.168.0.1,53,DNS,0.02793,2,1,1,224,104,120,71.60998,8020.31787,104,120,112.00000,8.00000,64.00000,0.07143,o3a5i864em2u29nmjgmmyv7tj542z.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['o', '3', 'a', '5', 'i', '8', '6', '4', 'e', 'm', '2', 'u', '2', '9', 'n', 'm', 'j', 'g', 'm', 'm', 'y', 'v', '7', 't', 'j', '5', '4', '2', 'z', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['o3', '3a', 'a5', '5i', 'i8', '86', '64', '4e', 'em', 'm2', '2u', 'u2', '29', '9n', 'nm', 'mj', 'jg', 'gm', 'mm', 'my', 'yv', 'v7', '7t', 'tj', 'j5', '54', '42', '2z', 'z.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['o3a', '3a5', 'a5i', '5i8', 'i86', '864', '64e', '4em', 'em2', 'm2u', '2u2', 'u29', '29n', '9nm', 'nmj', 'mjg', 'jgm', 'gmm', 'mmy', 'myv', 'yv7', 'v7t', '7tj', 'tj5', 'j54', '542', '42z', '2z.', 'z.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.26666666666666666,"{'o': 1, '5': 2, 'm': 5, 'j': 2, 'n': 1, '.': 4, '3': 1, '6': 1, 'y': 2, 'u': 2, 'd': 1, 'i': 2, 'e': 2, '2': 3, 'p': 1, 'x': 1, '4': 2, '9': 1, 'z': 2, 'v': 1, '7': 1, 'g': 1, '8': 1, 'a': 3, 't': 1, 'l': 1}",4.489199419023813,3,8,8,2,0.5263157894736842,0.20930232558139536,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:02:12.982211_192.168.0.164_60605_192.168.0.1_53_33206,2024-12-12 16:02:12.982211,192.168.0.164,60605,192.168.0.1,53,DNS,0.03218,2,1,1,224,104,120,62.14474,6960.21110,104,120,112.00000,8.00000,64.00000,0.07143,rxhwtt2a0e22vug2sj43xbg1gc42u.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['r', 'x', 'h', 'w', 't', 't', '2', 'a', '0', 'e', '2', '2', 'v', 'u', 'g', '2', 's', 'j', '4', '3', 'x', 'b', 'g', '1', 'g', 'c', '4', '2', 'u', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['rx', 'xh', 'hw', 'wt', 'tt', 't2', '2a', 'a0', '0e', 'e2', '22', '2v', 'vu', 'ug', 'g2', '2s', 'sj', 'j4', '43', '3x', 'xb', 'bg', 'g1', '1g', 'gc', 'c4', '42', '2u', 'u.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['rxh', 'xhw', 'hwt', 'wtt', 'tt2', 't2a', '2a0', 'a0e', '0e2', 'e22', '22v', '2vu', 'vug', 'ug2', 'g2s', '2sj', 'sj4', 'j43', '43x', '3xb', 'xbg', 'bg1', 'g1g', '1gc', 'gc4', 'c42', '42u', '2u.', 'u.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.2222222222222222,"{'0': 1, 'r': 1, 'm': 1, 'j': 1, 'w': 1, '.': 4, 'b': 1, 's': 1, 'c': 1, 'h': 1, '3': 1, 'y': 1, 'u': 3, 'd': 1, 'i': 1, 'e': 2, '2': 5, 'p': 1, '1': 1, 'x': 3, '4': 2, 'z': 1, 'v': 1, 'g': 3, 'a': 3, 't': 2, 'l': 1}",4.50009330781655,2,6,6,2,0.4090909090909091,0.20454545454545456,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:03:10.045246_192.168.0.164_60606_192.168.0.1_53_5049,2024-12-12 16:03:10.045246,192.168.0.164,60606,192.168.0.1,53,DNS,0.02974,2,1,1,224,104,120,67.25144,7532.16095,104,120,112.00000,8.00000,64.00000,0.07143,nuwdhd2l2zbvygibzltvo25bld42p.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['n', 'u', 'w', 'd', 'h', 'd', '2', 'l', '2', 'z', 'b', 'v', 'y', 'g', 'i', 'b', 'z', 'l', 't', 'v', 'o', '2', '5', 'b', 'l', 'd', '4', '2', 'p', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['nu', 'uw', 'wd', 'dh', 'hd', 'd2', '2l', 'l2', '2z', 'zb', 'bv', 'vy', 'yg', 'gi', 'ib', 'bz', 'zl', 'lt', 'tv', 'vo', 'o2', '25', '5b', 'bl', 'ld', 'd4', '42', '2p', 'p.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['nuw', 'uwd', 'wdh', 'dhd', 'hd2', 'd2l', '2l2', 'l2z', '2zb', 'zbv', 'bvy', 'vyg', 'ygi', 'gib', 'ibz', 'bzl', 'zlt', 'ltv', 'tvo', 'vo2', 'o25', '25b', '5bl', 'bld', 'ld4', 'd42', '42p', '2p.', 'p.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.13333333333333333,"{'o': 1, '5': 1, 'm': 1, 'n': 1, 'w': 1, '.': 4, 'b': 3, 'h': 1, 'y': 2, 'u': 2, 'd': 4, 'i': 2, 'e': 1, '2': 4, 'p': 2, 'x': 1, '4': 1, 'z': 3, 'v': 2, 'g': 1, 'a': 2, 't': 1, 'l': 4}",4.30274698512241,2,12,5,1,0.2962962962962963,0.3023255813953488,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
2024-12-12 16:04:23.278218_192.168.0.164_60607_192.168.0.1_53_31179,2024-12-12 16:04:23.278218,192.168.0.164,60607,192.168.0.1,53,DNS,0.03421,4,2,2,448,208,240,116.91114,13094.04750,104,120,112.00000,8.00000,64.00000,0.07143,utyekrrqezcal73nclwl6zaflm42g.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['u', 't', 'y', 'e', 'k', 'r', 'r', 'q', 'e', 'z', 'c', 'a', 'l', '7', '3', 'n', 'c', 'l', 'w', 'l', '6', 'z', 'a', 'f', 'l', 'm', '4', '2', 'g', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['ut', 'ty', 'ye', 'ek', 'kr', 'rr', 'rq', 'qe', 'ez', 'zc', 'ca', 'al', 'l7', '73', '3n', 'nc', 'cl', 'lw', 'wl', 'l6', '6z', 'za', 'af', 'fl', 'lm', 'm4', '42', '2g', 'g.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['uty', 'tye', 'yek', 'ekr', 'krr', 'rrq', 'rqe', 'qez', 'ezc', 'zca', 'cal', 'al7', 'l73', '73n', '3nc', 'ncl', 'clw', 'lwl', 'wl6', 'l6z', '6za', 'zaf', 'afl', 'flm', 'lm4', 'm42', '42g', '2g.', 'g.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.1111111111111111,"{'r': 2, 'm': 2, 'n': 1, 'f': 1, 'w': 1, '.': 4, 'c': 2, '3': 1, 'q': 1, '6': 1, 'y': 2, 'u': 2, 'd': 1, 'k': 1, 'i': 1, 'e': 3, '2': 1, 'p': 1, 'x': 1, '4': 1, 'z': 3, '7': 1, 'g': 1, 'a': 4, 't': 1, 'l': 5}",4.444754974579371,2,13,5,2,0.38461538461538464,0.3953488372093023,1,60,60,60.00000,60.00000,60.00000,2,0,"[1, 1]","[1, 1]",Malicious
2024-12-12 16:05:12.332093_192.168.0.164_60608_192.168.0.1_53_16408,2024-12-12 16:05:12.332093,192.168.0.164,60608,192.168.0.1,53,DNS,0.02729,2,1,1,224,104,120,73.28407,8207.81619,104,120,112.00000,8.00000,64.00000,0.07143,liodxn2vxkqvqln8dqthewhq2a42n.api.daumel.xyz.,xyz,daumel.xyz,45,29,"['l', 'i', 'o', 'd', 'x', 'n', '2', 'v', 'x', 'k', 'q', 'v', 'q', 'l', 'n', '8', 'd', 'q', 't', 'h', 'e', 'w', 'h', 'q', '2', 'a', '4', '2', 'n', '.', 'a', 'p', 'i', '.', 'd', 'a', 'u', 'm', 'e', 'l', '.', 'x', 'y', 'z', '.']","['li', 'io', 'od', 'dx', 'xn', 'n2', '2v', 'vx', 'xk', 'kq', 'qv', 'vq', 'ql', 'ln', 'n8', '8d', 'dq', 'qt', 'th', 'he', 'ew', 'wh', 'hq', 'q2', '2a', 'a4', '42', '2n', 'n.', '.a', 'ap', 'pi', 'i.', '.d', 'da', 'au', 'um', 'me', 'el', 'l.', '.x', 'xy', 'yz', 'z.']","['lio', 'iod', 'odx', 'dxn', 'xn2', 'n2v', '2vx', 'vxk', 'xkq', 'kqv', 'qvq', 'vql', 'qln', 'ln8', 'n8d', '8dq', 'dqt', 'qth', 'the', 'hew', 'ewh', 'whq', 'hq2', 'q2a', '2a4', 'a42', '42n', '2n.', 'n.a', '.ap', 'api', 'pi.', 'i.d', '.da', 'dau', 'aum', 'ume', 'mel', 'el.', 'l.x', '.xy', 'xyz', 'yz.']",0.1111111111111111,"{'o': 1, 'm': 1, 'n': 3, 'w': 1, '.': 4, 'h': 2, 'q': 4, 'y': 1, 'u': 1, 'd': 3, 'i': 2, 'k': 1, 'e': 2, '2': 3, 'p': 1, 'x': 3, '4': 1, 'z': 1, 'v': 2, '8': 1, 'a': 3, 't': 1, 'l': 3}",4.32453476270788,2,8,8,1,0.3333333333333333,0.27906976744186046,1,60,60,60.00000,60.00000,60.00000,1,0,[1],[1],Malicious
